cation,anion
CC(=O)[NH+](C)C,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(=O)[NH+](C)C,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(=O)[NH+](C)C,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(=O)[NH+](C)C,O=C([O-])C(F)(F)C(F)(F)C(F)(F)F
CC(=O)[NH+](C)C,O=C([O-])C(F)(F)F
CC(=O)[NH+](C)C,O=C([O-])C1CCCN1
CC(=O)[NH+](C)C,O=C([O-])C=CC(=O)O
CC(=O)[NH+](C)C,O=C([O-])CNCC(=O)O
CC(=O)[NH+](C)C,O=C([O-])CO
CC(=O)[NH+](C)C,O=C([O-])O
CC(=O)[NH+](C)C,O=C([O-])c1cccc(S(=O)(=O)O)c1
CC(=O)[NH+](C)C,O=C([O-])c1ccccc1
CC(=O)[NH+](C)C,O=C([O-])c1ccccc1O
CC(=O)[NH+](C)C,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2
CC(=O)[NH+](C)C,O=C1[N-]S(=O)(=O)c2ccccc21
CC(=O)[NH+](C)C,O=C[O-]
CC(=O)[NH+](C)C,O=P([O-])(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CC(=O)[NH+](C)C,O=P([O-])(O)O
CC(=O)[NH+](C)C,O=S(=O)(F)[N-]S(=O)(=O)F
CC(=O)[NH+](C)C,O=S(=O)(N=S(=O)([O-])C(F)(F)F)C(F)(F)F
CC(=O)[NH+](C)C,O=S(=O)(N[SH](=O)([O-])C(F)(F)F)C(F)(F)F
CC(=O)[NH+](C)C,O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F
CC(=O)[NH+](C)C,O=S(=O)([CH-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC(=O)[NH+](C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CC(=O)[NH+](C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC(=O)[NH+](C)C,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(=O)[NH+](C)C,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(=O)[NH+](C)C,O=S(=O)([O-])C(F)(F)C(F)C(F)(F)F
CC(=O)[NH+](C)C,O=S(=O)([O-])C(F)(F)C(F)F
CC(=O)[NH+](C)C,O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)C(F)(F)F
CC(=O)[NH+](C)C,O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)F
CC(=O)[NH+](C)C,O=S(=O)([O-])C(F)(F)F
CC(=O)[NH+](C)C,O=S(=O)([O-])CC(O)CN1CCOCC1
CC(=O)[NH+](C)C,O=S(=O)([O-])CC(O)CNC(CO)(CO)CO
CC(=O)[NH+](C)C,O=S(=O)([O-])CC(O)CNC1CCCCC1
CC(=O)[NH+](C)C,O=S(=O)([O-])CCN(CCO)CCO
CC(=O)[NH+](C)C,O=S(=O)([O-])O
CC(=O)[NH+](C)C,O=S(=O)([O-])c1ccccc1
CC(=O)[NH+](C)C,O=S1(=O)N=C([O-])c2ccccc21
CC(=O)[NH+](C)C,O=[N+]([O-])[O-]
CC(=O)[NH+](C)C,O=[N+]([O-])c1cn[n-]c1
CC(=O)[NH+](C)C,O=[N+]([O-])c1cnc[n-]1
CC(=O)[NH+](C)C,O=[Re](=O)(=O)[O-]
CC(=O)[NH+](C)C,[Br-]
CC(=O)[NH+](C)C,[Cl-]
CC(=O)[NH+](C)C,[I-]
CC(=O)[NH+](C)C,[N-]=C=C1C=CC=N1
CC(=O)[NH+](C)C,[N-]=[N+]=[N-]
CC(=O)[NH+](C)C,[O-][Cl+3]([O-])([O-])[O-]
CC(=O)[NH+](C)C,[O-]c1ccccc1
CC(=O)[NH+](C)C,[c-]1c[nH]nn1
CC(=O)[NH+](C)C,[c-]1nn[nH]n1
CC(=O)[NH+](C)C,c1c[n-]cn1
CC(=O)[NH+](C)C,c1ccc2c(c1)O[B-]1(O2)Oc2ccccc2O1
CC(=O)[NH+](C)C,c1nnc[n-]1
CC(C(O)c1ccccc1)[N+](C)(C)C,Brc1ccc2[n-]ncc2c1
CC(C(O)c1ccccc1)[N+](C)(C)C,Brc1ccc2cn[n-]c2c1
CC(C(O)c1ccccc1)[N+](C)(C)C,Brc1cccc2[n-]ncc12
CC(C(O)c1ccccc1)[N+](C)(C)C,Brc1cnc[n-]1
CC(C(O)c1ccccc1)[N+](C)(C)C,C/C=C/C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CC(=O)CCC(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CC(=O)NC(C(=O)[O-])C(C)C
CC(C(O)c1ccccc1)[N+](C)(C)C,CC(=O)NC(C)C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CC(=O)NC(CC(C)C)C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CC(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CC(C)(C)C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CC(C)C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CC(C)C(N)C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CC(C)CC(N)C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C
CC(C(O)c1ccccc1)[N+](C)(C)C,CC(N)C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CC(O)C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CC(O)C(N)C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CC(Oc1ccc(Cl)cc1Cl)C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CC1(C(=O)[O-])CCCN1
CC(C(O)c1ccccc1)[N+](C)(C)C,CC1=CC(=O)[N-]S(=O)(=O)O1
CC(C(O)c1ccccc1)[N+](C)(C)C,CCC(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCC(C)C(NC(C)=O)C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCC(CC)C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCCC(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCCCC(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCCCC(CC)CCC(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCCCCC(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCCCCCC(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCCCCCCC(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCCCCCCCC=CCCCCCCCC(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCCCCCCCCC(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCCCCCCCCCCCOS(=O)(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1
CC(C(O)c1ccccc1)[N+](C)(C)C,CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCCCCCCCCCOS(=O)(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCCCCCCCOS(=O)(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCCCCCOS(=O)(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCCCOS(=O)(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCCCP(=O)([O-])O
CC(C(O)c1ccccc1)[N+](C)(C)C,CCOP(=O)([O-])OCC
CC(C(O)c1ccccc1)[N+](C)(C)C,CCOS(=O)(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CCP(=O)([O-])O
CC(C(O)c1ccccc1)[N+](C)(C)C,CCS(=O)(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,COCC(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,COCCOCC(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,COCCOCCOS(=O)(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,COP(=O)([O-])OC
CC(C(O)c1ccccc1)[N+](C)(C)C,COS(=O)(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CO[PH](=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,CP(=O)([O-])O
CC(C(O)c1ccccc1)[N+](C)(C)C,CS(=O)(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,Cc1ccc(S(=O)(=O)[O-])cc1
CC(C(O)c1ccccc1)[N+](C)(C)C,Cc1n[n-]cc1Br
CC(C(O)c1ccccc1)[N+](C)(C)C,Cc1nc([N+](=O)[O-])c[n-]1
CC(C(O)c1ccccc1)[N+](C)(C)C,Cl[Fe-](Cl)(Cl)Br
CC(C(O)c1ccccc1)[N+](C)(C)C,Cl[Fe-](Cl)(Cl)Cl
CC(C(O)c1ccccc1)[N+](C)(C)C,Clc1n[n-]c2ccccc12
CC(C(O)c1ccccc1)[N+](C)(C)C,Clc1nc[n-]c1Cl
CC(C(O)c1ccccc1)[N+](C)(C)C,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,FC(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,FC(F)(F)[N-]C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,F[B-](F)(F)C(F)(F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,F[B-](F)(F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,F[B-](F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,F[B-](F)(F)c1ccccc1
CC(C(O)c1ccccc1)[N+](C)(C)C,F[B-](F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,F[P-](F)(F)(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,Ic1cc[n-]n1
CC(C(O)c1ccccc1)[N+](C)(C)C,N#CC(=C=[N-])C#N
CC(C(O)c1ccccc1)[N+](C)(C)C,N#CN=C=[N-]
CC(C(O)c1ccccc1)[N+](C)(C)C,N#C[Au-]C#N
CC(C(O)c1ccccc1)[N+](C)(C)C,N#C[B-](C#N)(C#N)C#N
CC(C(O)c1ccccc1)[N+](C)(C)C,N#C[C-](C#N)C#N
CC(C(O)c1ccccc1)[N+](C)(C)C,N#C[N-]C#N
CC(C(O)c1ccccc1)[N+](C)(C)C,N#C[S-]
CC(C(O)c1ccccc1)[N+](C)(C)C,N#Cc1ccc2cn[n-]c2c1
CC(C(O)c1ccccc1)[N+](C)(C)C,N#Cc1nc(C(F)(F)F)[n-]c1C#N
CC(C(O)c1ccccc1)[N+](C)(C)C,NC(=O)CC(N)C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,NC(=O)CCC(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,NC(CCC(=O)O)C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,NC(CO)C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,NC(CS)C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,NC(Cc1ccccc1)C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,NCC(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,NCCC(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,NCCCCC(N)C(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,NCCS(=O)(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,NS(=O)(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C(CF)OOB([O-])OOC(=O)CF
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C(O)c1ccccc1[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C(O[B-](F)(F)OC(=O)C(F)(F)F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C([O-])C(F)(F)C(F)(F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C([O-])C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C([O-])C1CCCN1
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C([O-])C=CC(=O)O
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C([O-])CNCC(=O)O
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C([O-])CO
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C([O-])O
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C([O-])c1cccc(S(=O)(=O)O)c1
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C([O-])c1ccccc1
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C([O-])c1ccccc1O
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C1O[B-]2(OC1=O)OC(=O)C(=O)O2
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C1[N-]S(=O)(=O)c2ccccc21
CC(C(O)c1ccccc1)[N+](C)(C)C,O=C[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,O=P([O-])(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=P([O-])(O)O
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)(F)[N-]S(=O)(=O)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)(N=S(=O)([O-])C(F)(F)F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)(N[SH](=O)([O-])C(F)(F)F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)([C-](S(=O)(=O)C(F)(F)F)S(=O)(=O)C(F)(F)F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)([CH-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)([O-])C(F)(F)C(F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)([O-])C(F)(F)C(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)([O-])C(F)(F)C(F)OC(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)([O-])C(F)(F)F
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)([O-])CC(O)CN1CCOCC1
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)([O-])CC(O)CNC(CO)(CO)CO
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)([O-])CC(O)CNC1CCCCC1
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)([O-])CCN(CCO)CCO
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)([O-])O
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S(=O)([O-])c1ccccc1
CC(C(O)c1ccccc1)[N+](C)(C)C,O=S1(=O)N=C([O-])c2ccccc21
CC(C(O)c1ccccc1)[N+](C)(C)C,O=[N+]([O-])[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,O=[N+]([O-])c1cn[n-]c1
CC(C(O)c1ccccc1)[N+](C)(C)C,O=[N+]([O-])c1cnc[n-]1
CC(C(O)c1ccccc1)[N+](C)(C)C,O=[Re](=O)(=O)[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,[Br-]
CC(C(O)c1ccccc1)[N+](C)(C)C,[Cl-]
CC(C(O)c1ccccc1)[N+](C)(C)C,[I-]
CC(C(O)c1ccccc1)[N+](C)(C)C,[N-]=C=C1C=CC=N1
CC(C(O)c1ccccc1)[N+](C)(C)C,[N-]=[N+]=[N-]
CC(C(O)c1ccccc1)[N+](C)(C)C,[O-][Cl+3]([O-])([O-])[O-]
CC(C(O)c1ccccc1)[N+](C)(C)C,[O-]c1ccccc1
CC(C(O)c1ccccc1)[N+](C)(C)C,[c-]1c[nH]nn1
CC(C(O)c1ccccc1)[N+](C)(C)C,[c-]1nn[nH]n1
CC(C(O)c1ccccc1)[N+](C)(C)C,c1c[n-]cn1
CC(C(O)c1ccccc1)[N+](C)(C)C,c1ccc2c(c1)O[B-]1(O2)Oc2ccccc2O1
CC(C(O)c1ccccc1)[N+](C)(C)C,c1nnc[n-]1
CC(C)=Cn1cc[n+](C)c1,Brc1ccc2[n-]ncc2c1
CC(C)=Cn1cc[n+](C)c1,Brc1ccc2cn[n-]c2c1
CC(C)=Cn1cc[n+](C)c1,Brc1cccc2[n-]ncc12
CC(C)=Cn1cc[n+](C)c1,Brc1cnc[n-]1
CC(C)=Cn1cc[n+](C)c1,C/C=C/C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,C=CC(=O)NC(C)(C)CS(=O)(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CC(=O)CCC(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CC(=O)NC(C(=O)[O-])C(C)C
CC(C)=Cn1cc[n+](C)c1,CC(=O)NC(C)C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CC(=O)NC(CC(C)C)C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CC(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CC(C)(C)C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CC(C)C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CC(C)C(N)C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CC(C)CC(N)C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CC(CC(C)(C)C)CP(=O)([O-])CC(C)CC(C)(C)C
CC(C)=Cn1cc[n+](C)c1,CC(N)C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CC(O)C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CC(O)C(N)C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CC(Oc1ccc(Cl)cc1Cl)C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CC1(C(=O)[O-])CCCN1
CC(C)=Cn1cc[n+](C)c1,CC1=CC(=O)[N-]S(=O)(=O)O1
CC(C)=Cn1cc[n+](C)c1,CCC(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCC(C)C(NC(C)=O)C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCC(CC)C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCCC(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCCCC(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCCCC(CC)CCC(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCCCCC(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCCCCCC(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCCCCCCC(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCCCCCCCC=CCCCCCCCC(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCCCCCCCCC(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCCCCCCCCCCCOS(=O)(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCCCCCCCCCCCc1ccc(S(=O)(=O)[O-])cc1
CC(C)=Cn1cc[n+](C)c1,CCCCCCCCCCCCc1ccccc1S(=O)(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCCCCCCCCCOS(=O)(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCCCCCCCOS(=O)(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCCCCCOS(=O)(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCCCOS(=O)(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCCCP(=O)([O-])O
CC(C)=Cn1cc[n+](C)c1,CCOP(=O)([O-])OCC
CC(C)=Cn1cc[n+](C)c1,CCOS(=O)(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CCP(=O)([O-])O
CC(C)=Cn1cc[n+](C)c1,CCS(=O)(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,COCC(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,COCCOCC(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,COCCOCCOS(=O)(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,COP(=O)([O-])OC
CC(C)=Cn1cc[n+](C)c1,COS(=O)(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CO[PH](=O)[O-]
CC(C)=Cn1cc[n+](C)c1,CP(=O)([O-])O
CC(C)=Cn1cc[n+](C)c1,CS(=O)(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,Cc1ccc(S(=O)(=O)[O-])cc1
CC(C)=Cn1cc[n+](C)c1,Cc1n[n-]cc1Br
CC(C)=Cn1cc[n+](C)c1,Cc1nc([N+](=O)[O-])c[n-]1
CC(C)=Cn1cc[n+](C)c1,Cl[Fe-](Cl)(Cl)Br
CC(C)=Cn1cc[n+](C)c1,Cl[Fe-](Cl)(Cl)Cl
CC(C)=Cn1cc[n+](C)c1,Clc1n[n-]c2ccccc12
CC(C)=Cn1cc[n+](C)c1,Clc1nc[n-]c1Cl
CC(C)=Cn1cc[n+](C)c1,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(C)=Cn1cc[n+](C)c1,FC(F)(F)C(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
CC(C)=Cn1cc[n+](C)c1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
CC(C)=Cn1cc[n+](C)c1,FC(F)(F)[N-]C(F)(F)F
CC(C)=Cn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(C)=Cn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(C)=Cn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)F
CC(C)=Cn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)F
CC(C)=Cn1cc[n+](C)c1,F[B-](F)(F)F
CC(C)=Cn1cc[n+](C)c1,F[B-](F)(F)c1ccccc1
CC(C)=Cn1cc[n+](C)c1,F[B-](F)F
CC(C)=Cn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F
CC(C)=Cn1cc[n+](C)c1,Ic1cc[n-]n1
CC(C)=Cn1cc[n+](C)c1,N#CC(=C=[N-])C#N
CC(C)=Cn1cc[n+](C)c1,N#CN=C=[N-]
CC(C)=Cn1cc[n+](C)c1,N#C[Au-]C#N
CC(C)=Cn1cc[n+](C)c1,N#C[B-](C#N)(C#N)C#N
CC(C)=Cn1cc[n+](C)c1,N#C[C-](C#N)C#N
CC(C)=Cn1cc[n+](C)c1,N#C[N-]C#N
CC(C)=Cn1cc[n+](C)c1,N#C[S-]
CC(C)=Cn1cc[n+](C)c1,N#Cc1ccc2cn[n-]c2c1
CC(C)=Cn1cc[n+](C)c1,N#Cc1nc(C(F)(F)F)[n-]c1C#N
CC(C)=Cn1cc[n+](C)c1,NC(=O)CC(N)C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,NC(=O)CCC(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,NC(CCC(=O)O)C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,NC(CO)C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,NC(CS)C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,NC(Cc1ccccc1)C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,NCC(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,NCCC(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,NCCCCC(N)C(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,NCCS(=O)(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,NS(=O)(=O)[O-]
CC(C)=Cn1cc[n+](C)c1,O=C(CF)OOB([O-])OOC(=O)CF
CC(C)=Cn1cc[n+](C)c1,O=C(O)c1ccccc1[O-]
CC(C)=Cn1cc[n+](C)c1,O=C(O[B-](F)(F)OC(=O)C(F)(F)F)C(F)(F)F
CC(C)=Cn1cc[n+](C)c1,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(C)=Cn1cc[n+](C)c1,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
CC(C)=Cn1cc[n+](C)c1,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
