trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_cross,ls_env_0,ls_env_1
20,120.16105601905765,164.64796388210337,RationalQuadratic,0.008924048681069727,0.0008082088150472903,0.11007312521004611,0.08305067834202745,80.16773083200302,7.115052124615942,0.6155940024079789
21,0.11071474856482588,0.04034580456657605,RationalQuadratic,0.016884767684032152,6.245976509401892e-05,65.29724765105534,1.8019357385564714,61.91175927928856,0.19157804702392714,2.2537940539047683
22,0.13495884598234056,0.09088523827562071,RationalQuadratic,0.08558872152555286,6.727925293058383e-06,6.902579972283321,1.9185420017583361,90.8794681792498,0.17912215246209384,2.600741325505608
23,0.14668691680055107,0.12006151127937792,RationalQuadratic,0.10182626521844368,6.525723371380573e-05,4.619601613800136,1.6577171511224913,41.360635325256624,0.2253923688690561,1.7885891606364996
24,0.2394149525760076,0.2024641429041189,RationalQuadratic,0.013075634642801046,5.616689729933681e-06,29.429231567733687,12.990385495409376,6.788016729743095,0.2863072526730458,78.86958494019596
25,0.15233909829508901,0.11175220175865117,Matern52,0.00456782459149048,6.0579707205773215e-05,90.16629019631208,4.729857529278602,97.60221571989351,2.349385033043178,4.15173117764625
26,0.28137185316357083,0.12600449443492756,RBF,0.06759388395986711,0.0003035496084780414,12.873117187732731,3.51893410021035,49.087075175296626,0.4298699493007662,95.61754213319381
27,0.15200625848020852,0.08111814457325198,RationalQuadratic,9.366489996877636e-05,3.5627075599530376e-05,0.6941495778025191,0.9593984668164047,11.86549776508616,0.08818200481874526,17.47749602426536
28,0.20581219302806622,0.15425864222752997,Matern52,0.0027995380133507713,1.045112069074126e-05,47.43270339703073,23.53352507359388,1.38571315506773,1.432400801337342,32.098658489096934
29,489.97676951447147,633.2814334617266,RationalQuadratic,0.04004444828803778,8.634447238485335e-05,2.2517704985258074,0.012269104190822307,25.79674094829108,4.985936476098042,2.3713471704465516
30,0.14975018582740166,0.0776384745082782,Matern52,0.010103808962360007,1.1531799703628429e-05,0.670442351733136,15.19088565372909,6.153569113181953,1.4521715171952612,1.2815055378477689
31,0.1586006512060582,0.12244062292855555,Matern52,0.03371609494801584,5.618261988182751e-06,21.221055579579463,0.47418421830079116,46.838133881684165,0.11961328549444489,3.9001365819886162
