trial,cv_rmse,train_rmse,kernel_name,kernel_variance,likelihood_noise_variance,ls_an,ls_cat,ls_env_0,ls_env_1
18,1.5713856462611773,1.526357030646108,RationalQuadratic,1.0724154160878944e-05,0.0010342141344354557,80.5566164530065,0.2527744494135559,0.02584212748040706,0.19943258818485546
19,1.6415154769809615,0.7356345108882957,RBF,0.0262254985655062,0.00668716276293051,0.4662842569778369,0.03253176180018753,25.08532347133318,0.09568727691338265
20,1.0790746518085048,0.5533572319171352,RBF,0.004334084436854503,0.002950277074766542,0.08305067834202685,80.16773083200245,7.115052124615891,0.6155940024079746
21,1.1815013897170934,0.05841798215569427,RationalQuadratic,0.1973180190784765,0.0002990289782579828,0.013995303184803451,97.5558971868875,0.21251766281444914,1.8513838785633043
22,1.2767674498667383,0.07313485360940608,RBF,0.581281322771264,0.0015364061396468693,0.05058326400686169,7.507853509060791,5.610786545405911,2.6988632028148976
23,0.859893298052872,0.2805793413006536,RationalQuadratic,0.08137278847661536,0.0003672554938512132,1.329137052474318,87.27677570735221,34.85712529158319,0.431977632793295
24,1.1367438539972958,0.7139758737698246,Matern32,0.001052696581222006,0.00030278934105378285,1.8495742210289783,90.43898517879589,45.09555240394899,0.5622380443518219
25,0.8240701196578207,0.0883023897398574,RationalQuadratic,2.2602212096187126,0.018238589567271455,1.5396930991046143,65.43143757621974,0.4474518011159984,3.161032767613722
26,0.8581403984035301,0.08304825218283104,RationalQuadratic,1.4146826703474857,0.014036135423546928,1.3787345351506477,45.39938355749414,0.24043092630570853,2.5447586939658073
27,0.6833593574622866,0.09719703016749512,RationalQuadratic,1.4520817810983468,0.012875535896576275,18.495822089100773,44.65634458695596,0.27414355414088243,66.15518201316112
28,0.7732605846799017,0.10366580470041568,RationalQuadratic,1.0159679203067848,0.013350870239729093,24.40140733377324,10.030934917911726,0.28024924966698433,79.46411975582481
29,0.8880826586787137,0.2215641573460198,RationalQuadratic,0.8892431813275006,0.13794953745039967,16.918139093712387,7.36998214248624,0.11128908594106551,92.01325929321379
30,1.625470039414631,1.618766316735488,RationalQuadratic,1.019285481527656e-06,0.011591530395712885,14.776170252745116,15.689128406376161,1.857591177151303,89.92648824260917
